Image_path,image_name,Captions,Label_Sentiment,label
../dataset/Dataset\Memes\KAM (227).jpg,KAM (227).jpg,তুমি যদি ভাল হও তাহলে তুমি একটা গার্লফ্রেন্ড পাবা আর তুমি যদি খারাপ হও তুমি অনেকগুলা গার্লফ্রেন্ড পাবা,0,0
../dataset/Dataset\Memes\bamboo-vaiya (273).jpg,bamboo-vaiya (273).jpg,ঘুরাঘুরির পর যখন তৃষ্ণার্থ কাক কলসিতে পানি দেখতে পায়,1,1
../dataset/Dataset\Memes\bangla-memes (121).jpg,bangla-memes (121).jpg,not wining a single international trophy,2,2
../dataset/Dataset\Memes\bamboo-vaiya (390).jpg,bamboo-vaiya (390).jpg,কি দেখোস লাইট নিভাইলে সব সমান,1,1
../dataset/Dataset\Memes\bamboo-vaiya (68).jpg,bamboo-vaiya (68).jpg,আমি Loneliness Depression SchoolCollege Heart break,1,1
../dataset/Dataset\Memes\bangla-gag (9).jpg,bangla-gag (9).jpg,পৃথিবীর একমাথ দেশ যেখানে গাড়ি রিক্সা বাস এক সাথে পানিতে চলে,0,0
../dataset/Dataset\Memes\direct-offense (45).jpg,direct-offense (45).jpg,বিয়ে করার জন্য ঘটককে যেমন মেয়ে দেখাইতে বলি বাহাঞ্চোদ খটক যেমন মেয়ে দেখায়,1,1
../dataset/Dataset\Memes\Bangla Thug Life (14).jpg,Bangla Thug Life (14).jpg,পহেলা ফাল্গুন ভালোবাসা দিবস একুশে ফেব্রুয়ারি বইমেলা,1,1
../dataset/Dataset\Memes\ovodro_img (102).jpg,ovodro_img (102).jpg,দিলবর দিলবর তুম হি হো বাজলো তোমার আলোর বেণু,1,1
../dataset/Dataset\Memes\ovodro_img (335).jpg,ovodro_img (335).jpg,হ্যাঁ ওর বিছানাতেই শুয়েছিলাম পারে নি ও ফাটাতে কিন্তু ডগি স্টাইলে চুছিল বেশ জোড়ে,1,1
../dataset/Dataset\Memes\ovodro_img (709).jpg,ovodro_img (709).jpg,মেয়েরা তার ক্রাশকে অন্য মেয়ের সাথে ঘুরতে দেখলে চোখ মুখ যেমন হয়ে যায়,1,1
../dataset/Dataset\Memes\ovodro_img (701).jpg,ovodro_img (701).jpg,semester এলেই যখন মনে পড়ে Honours যে কেন নিয়েছিলাম,2,2
../dataset/Dataset\Memes\KAM (111).png,KAM (111).png,শোন আমি তোর খালার বাসায় যাইতেছি যাবি আমার সাথে নাহযাবো না তুই বললেই হবে যাইতে হবে যা যাইয়া রেডি হ ৫ মিনিটে,0,0
../dataset/Dataset\Memes\ovodro_img (276).jpg,ovodro_img (276).jpg,বাবা ENGLISH এ অনার্স নেয় কারা যারা পড়াশোনা না করে দিনভোরে ল্যাদ খেয়ে ভালো রেসাল্ট করতে চায় তারা ENGLISH এ অনার্স নেয়,1,1
../dataset/Dataset\Memes\Halal Memes (162).jpg,Halal Memes (162).jpg,দুপুুর দুইটার সময় ঘুম থেকে উঠার পর যখন বাসার কেউ জিজ্ঞেস করে এতো ঘুম কিসের আমিঃ আমি ত ভাবছি ১০ মিনিট হইছে আসলে ১৩ ঘন্টা হইছে,2,2
../dataset/Dataset\Memes\KAM (52).jpg,KAM (52).jpg,মামা ভাল্লাগসে এফবি থেকে পাওয়া ছবি মাননীয় রেল মন্ত্রী জনাব মুজিবুল হক ও তার স্ত্রী এইটা কি আমাগো ভাইনাকি চাচীনাকি নানী হইবো,0,0
../dataset/Dataset\Memes\bamboo-vaiya (442).jpg,bamboo-vaiya (442).jpg,ছেলে হয়ে মেয়েদের এই বিষয়ে চিন্তা করার জন্য ধন্যবাদ জানানো ফার্মেসি ব্যবসায়ী নিজের জন্য প্যাড ক্রয় করতে যাওয়া TikTok ইউজার,1,1
../dataset/Dataset\Memes\KAM (625).jpg,KAM (625).jpg,হেই রোনালদো কিসসে এখনো বায়োমেট্রিক পদ্ধতিতে সিম রেজিষ্ট্রেশন না করে থাকলে ভাই আল্লার ওয়াস্তে মাফ কর,0,0
../dataset/Dataset\Memes\KAM (492).jpg,KAM (492).jpg,WITH আটা ময়দা ও সুজি WITH কাদা ময়লা এবং নোংরা পানি,0,0
../dataset/Dataset\Memes\KAM (23).png,KAM (23).png,CGPA মানেই কি 4CGPA 3 হয় 23 হয় 2 ও হয়,2,2
../dataset/Dataset\Memes\bangla-memes (145).jpg,bangla-memes (145).jpg,Society ধর্ম যার যার উৎসব সবার Guy named উৎসবঃ,0,0
../dataset/Dataset\Memes\KAM (709).jpg,KAM (709).jpg,আমি টাইগার হ আর আমি মিয়া খলিফা,1,1
../dataset/Dataset\Memes\KAM (1).png,KAM (1).png,ফেসবুকে প্রেম শুরু হয় HI দিয়ে আর শেষ হয় BLOCK দিয়ে,0,0
../dataset/Dataset\Memes\nurani-memes (84).jpg,nurani-memes (84).jpg,Teacher Why are you using phone in class What you watching Student I was watching porn sir Teacher Tell me the truth Student I was watching ক্লোজআপ কাছে আসার গল্প Teacher Okay I am breaking it,1,1
../dataset/Dataset\Memes\bamboo-vaiya (103).jpg,bamboo-vaiya (103).jpg,When husband came 10 years later back from abroad,1,1
../dataset/Dataset\Memes\Halal Memes (225).jpg,Halal Memes (225).jpg,5 টা প্রাইভেট পরেও ফেল করা আমি আমার বাবাঃ আমি কিতার মধ্যে টাকা ঢালতাছি,0,0
../dataset/Dataset\Memes\bangla-memes (16).jpg,bangla-memes (16).jpg,MESSI IN CLUB FOOTBALL MESSI IN INTERNATIONAL FOOTBALL,1,1
../dataset/Dataset\Memes\nurani-memes (2).jpg,nurani-memes (2).jpg,ছেলে গাঞ্জা খায় parents ছেলে বাবা খায় parents ছেলে A মিস করছে,0,0
../dataset/Dataset\Memes\KAM (239).jpg,KAM (239).jpg,স্যার বাসায় তালা মারা এর মানে বুঝলা দায়া কি স্যার এর মানে বাসা বন্ধ স্যার ফাইজলামির একটা সীমা আছে দায়া তু তো গায়া,0,0
../dataset/Dataset\Memes\KAM (229).jpg,KAM (229).jpg,কিরে তুই পড়তে বসছ না কেন আমি রোজা,0,0
../dataset/Dataset\Memes\Bangla Thug Life (88).jpg,Bangla Thug Life (88).jpg,জিএফ এর সাথে ডেইট এ গিয়ে যখন মাসের টাকা সব শেষ হয়ে যায় আর বাবা থেকে টাকা চাই বাবাঃ এতগুলো টাকা গেল কোথায়,1,1
../dataset/Dataset\Memes\bamboo-vaiya (278).jpg,bamboo-vaiya (278).jpg,No Body Girlfriends Bestie ছেলে ভাল না ব্রেকাপ করে ফেল,1,1
../dataset/Dataset\Memes\KAM (190).png,KAM (190).png,খালেদা জিয়া ও শেখ হাসিনার কাছে আসার সাহসি গল্প দেখবেন ৩১ ফেব্রুআরি রাত ৩৪ টায় এত অসম্ভব চ্যানেলে,0,0
../dataset/Dataset\Memes\chosha (67).jpg,chosha (67).jpg,জান বিয়ে করবা তো হ্যাঁ জান করবো তাহলে ভিতরে ফেলো,1,1
../dataset/Dataset\Memes\KAM (138).png,KAM (138).png,এত সেজে আটা ময়দা মেখে কই যাচ্ছ বাথরুমে যাচ্ছি আম্মু নতুন প্রোফাইল পিকচার তুলতে,0,0
../dataset/Dataset\Memes\Bangla Thug Life (250).jpg,Bangla Thug Life (250).jpg,Me ok google Google assistant ok indeed how can i help Me যাক আমার ডাকে সাড়া দেয়ার মতো অন্তত একজনকে পাওয়া গেল,0,0
../dataset/Dataset\Memes\bangla-memes (193).jpg,bangla-memes (193).jpg,Chatroleague to Brahmanbaria right now ছোট ছোট ফকিন্নি মাইরা ব্যাটা তুই হ্যাডম দেখাস,1,1
../dataset/Dataset\Memes\KAM (382).jpg,KAM (382).jpg,আধুনিকতার এই যুগে Hmmm মানে হচ্ছে তোর এই আজাইরা প্যাঁচাল এর উত্তর দেওয়ার মতো আমার কাছে ভাষা নাই,0,0
../dataset/Dataset\Memes\bamboo-vaiya (501).jpg,bamboo-vaiya (501).jpg,Parents Go play with your cousin 20 years later,1,1
../dataset/Dataset\Memes\ovodro_img (12).jpg,ovodro_img (12).jpg,গুরুজনের আশীর্বাদ,1,1
../dataset/Dataset\Memes\ovodro_img (332).jpg,ovodro_img (332).jpg,যখন আইটেম Dance করার সময় হঠাত পাদ পেয়ে যায়,1,1
../dataset/Dataset\Memes\KAM (174).png,KAM (174).png,দেশের শান্তি কামনায় মোনাজাত করে আর রাস্তায় গাড়িতে আগুন জ্বলে,1,1
../dataset/Dataset\Memes\Bangla Thug Life (44).jpg,Bangla Thug Life (44).jpg,My friend তুই এখনো সিঙ্গেল রয়ে গেলি তোর ক্রাশকে প্রপোজ করলেই তো পারস Me খুব সহজ তাই না,0,0
../dataset/Dataset\Memes\bangla-memes (171).jpg,bangla-memes (171).jpg,Girls 9 months after Valentines Day,1,1
../dataset/Dataset\Memes\KAM (36).jpg,KAM (36).jpg,এক পায়ে নুপুর আমার অন্য পা খালি আমগোরে গুনাও কেন তোমার জামাই রে গিয়া শুনাও Arekta kina dibo,0,0
../dataset/Dataset\Memes\bamboo-vaiya (437).jpg,bamboo-vaiya (437).jpg,IUB NSU BRAC AIUB,1,1
../dataset/Dataset\Memes\Halal Memes (257).jpg,Halal Memes (257).jpg,যখন নিজেরা মসজিদে আজাইরা আড্ডা দেয় বা নামাজে নিজেদের ফোন বাজে মুরুব্বি কিন্তু যখন পিছন থেকে বাচ্চাদের একটু আওয়াজ আসে,1,1
../dataset/Dataset\Memes\Halal Memes (350).jpg,Halal Memes (350).jpg,চিনছো আমারে চিনবা কেমনে আমি ভুল করে অন্ধের দেশে আয়না বিক্রি করতে এসেছিলাম,1,1
../dataset/Dataset\Memes\Bangla Thug Life (253).jpg,Bangla Thug Life (253).jpg,everyone else my life me,1,1
../dataset/Dataset\Memes\Bangla Thug Life (180).jpg,Bangla Thug Life (180).jpg,তোমাকে আজ বিয়ের শাড়িতে খুব সুন্দর লাগছে কি লাভ তাতে একটু পরেই তো খুলে ফেলবা,1,1
../dataset/Dataset\Memes\ovodro_img (36).jpg,ovodro_img (36).jpg,আমি কিন্তু রোজ চাঁদ আর তারা দেখতে চাই পারবি দেখাতে আমি মানুষ ছোট হলেও রকেট বড় করেছি অনেক,1,1
