Image_path,image_name,Captions,Label_Sentiment
../dataset/Dataset\Memes\KAM (359).jpg,KAM (359).jpg,"বাবুজি, আজকে না আমাদের varsity তে সুন্দরী একটা মেডাম এসেছে! আমি না উনাকে ভালবেসে ফেলেছি! ছিঃ মিশু, মেডাম্রা মায়ের মত! উনাদের নিয়ে উল্টাপাল্টা ভাবতে নেই তুমি তো তাই বলবা মেডাম মায়ের মত হলে তো তোমার লাভ সেটা আমি ভালভাবেই জানি!",positive
../dataset/Dataset\Memes\KAM (360).jpg,KAM (360).jpg,বিন মিয়া! কওতো দেখি 'সাইক্লোন' কি? ইহা এক ধরণের লোন! যা কিনা সাইকেল কেনার জন্য দেওয়া  হয়!,positive
../dataset/Dataset\Memes\KAM (361).jpg,KAM (361).jpg,"দোস্ত, আমার বাসার সবকিছু চুরি হিয়ে গেছে! আমি জানি কে চুরি করেছে! কে দোস্ত? চুরি কোনো চুর করেছে!",positive
../dataset/Dataset\Memes\KAM (362).jpg,KAM (362).jpg,"তুরে এইবারের পরিক্ষায় ৯৬% নম্বর পাইতেই হবে না বাবুজি, আমি ১০০ই পাব ইয়ার্কি মারস?? কে প্রথমে শুরু করছিল বাবুজি??",positive
../dataset/Dataset\Memes\KAM (363).jpg,KAM (363).jpg,পড়া মুখস্ত করতে ৩০ মিনিট লাগলেও সেটা ভুলতে ৩সেকেন্ড ই যথেষ্ট!,positive
../dataset/Dataset\Memes\KAM (364).jpg,KAM (364).jpg,একটা মেয়েকে শিক্ষিত করলে ৪টা মানুষ শিক্ষিত হয় আর একটা মেয়ে স্কুল কলেজ আর ভার্সিটিতে গেলে ৪০টা ছেলের জীবন যে নষ্ট হয় তা কে কইবো?,positive
../dataset/Dataset\Memes\KAM (365).jpg,KAM (365).jpg,আমার সারাদিন দাঁড়িয়ে থাকতেও কোন সমস্যা হয়না! মাগার পড়তে বসলে ১০ মিনিট স্থির থাকতে পারিনা!,positive
../dataset/Dataset\Memes\KAM (366).jpg,KAM (366).jpg,ছ্যাঁক খাইয়াও শান্তি দিবি না! বাসররাতেও কি এমনে আমগো ট্যাগ দিবি ফহিন্নির ঘরে ফহিন্নি,positive
../dataset/Dataset\Memes\KAM (367).jpg,KAM (367).jpg,আগে আমার কিছুই ভালো লাগতো না! ঘুরতে যাওয়া/খেলাধুলা/টিভি দেখা! তারপর আমার জীবনে এলো পড়ালেখা! এখন আমার সব কিছু করতে ভালো লাগে!,positive
../dataset/Dataset\Memes\KAM (368).jpg,KAM (368).jpg,নবাব সিরাজ উদ্দৌলা চলে গেছেন কিন্তু সিএনজি আর রিক্সাওয়ালা রেখে গেছেন,positive
../dataset/Dataset\Memes\KAM (369).jpg,KAM (369).jpg,দোস্ত ঘন্টায় ৩০ টাকা যাবি? ছিঃ তুই এতো খারাপ? আরে আমি সাইবার ক্যাফের কথা বলছি!,positive
../dataset/Dataset\Memes\KAM (370).jpg,KAM (370).jpg,শীত আসলেই বাঙালি বুঝে ইউরোপীয়ানরা কেন পানির পরিবর্তে টয়লেট পেপার ব্যবহার করে!,positive
../dataset/Dataset\Memes\KAM (371).jpg,KAM (371).jpg,বিজয়ের মাস আইসা পরসে এখন দেশপ্রেম দেখাইতে PROFILE PICTURE চেঞ্জ কইরা বাংলাদেশ এর পতাকা দিতে হবে,positive
../dataset/Dataset\Memes\KAM (372).jpg,KAM (372).jpg,মেয়েদের যখন ওদের বয়ফ্রেন্ডের কথা মনে পড়ে শপিং করার সময় রেস্টুরেন্টের বিল দেবার সময় মোবাইলের টাকা শেষ হলে ছেলেদের যখন ওদের গার্লফ্রেন্ডের কথা মনে পড়ে রাতে ঘুমানোর সময়,positive
../dataset/Dataset\Memes\KAM (373).jpg,KAM (373).jpg,মেয়েদের জামা-কাপড় ঠিক ছিল না তাই পোলারা এমন করছে তাইলে তোরা হিজরাগো এমন করছ না ক্যারে?,positive
../dataset/Dataset\Memes\KAM (374).jpg,KAM (374).jpg,স্যার আজ রাতে ফেসবুকে অনেক মানুষ অনলাইনে! মানে বুঝছ! না স্যার! মানে হইলো কাল শুক্রবার সরকারি ছুটি তাই!,positive
../dataset/Dataset\Memes\KAM (375).jpg,KAM (375).jpg,প্রেম তো শুধু নামেই বদনাম আসম কষ্ট তো দেয় পড়ালেখা,positive
../dataset/Dataset\Memes\KAM (376).jpg,KAM (376).jpg,BEFORE TOURNAMENT মাশরাফি আর চিকাম্বুরার হাতে দেখলাম এক ট্রফি AFTER TOURNAMENT প্রধানমন্ত্রী দিলেন আর এক ট্রফি! মনে হই আগের ট্রফিতে বঙ্গবন্ধুর নাম লেখা ছিল না,negative
../dataset/Dataset\Memes\KAM (377).jpg,KAM (377).jpg,কবুল বলিস না! কবুল বলিস না! এই তুমি টিভিতে কি দেখছ? আমাদের বিয়ের ভিডিও!,positive
../dataset/Dataset\Memes\KAM (378).jpg,KAM (378).jpg,দরজা নিয়ে কই যান জলিল ভাই? দরজার তালা চেঞ্জ করবো! চাবি হারাইয়া গেসে! কিন্তু ঘরে যদি চোর ঢোকে? কিভাবে ঢুকবে? দরজা তো আমার কাছে!,negative
../dataset/Dataset\Memes\KAM (379).jpg,KAM (379).jpg,গোসলের জন্য আম্মু গরম পানি দিবেনা বলছিল তাই বালতিতে সানি লিওনের ছবি লাগিয়ে দিছি এখন পানি এমনিতেই গরম হয়ে যায়,positive
../dataset/Dataset\Memes\KAM (380).jpg,KAM (380).jpg,আগে জানতাম শীতকালে কারেন্ট যায় না...এখিন দেখি ফহিন্নি কারেন্ট শীতকালেও যায়!,positive
../dataset/Dataset\Memes\KAM (381).jpg,KAM (381).jpg,"সেক্সপিয়ার বলেছিলেনঃ দুঃখ কখনো একা আসে না, সে দল বেধে আসে। পরীক্ষাও এক বিষয়ের উপর হয় না সব বিষয়ের উপর দল বেধে নেয়া হয়!",positive
../dataset/Dataset\Memes\KAM (382).jpg,KAM (382).jpg,"আধুনিকতার এই যুগে ""Hmmm"" মানে হচ্ছে তোর এই আজাইরা প্যাঁচাল এর উত্তর দেওয়ার মতো আমার কাছে ভাষা নাই!!",positive
../dataset/Dataset\Memes\KAM (383).jpg,KAM (383).jpg,দয়া করে বরিশালের কোন লোক আমার রিক্সায় উঠবেন না। নিশ্চিত কোন বরিশাইলা তোরে বাঁশ দিছিল মনে হয়!,positive
../dataset/Dataset\Memes\KAM (384).jpg,KAM (384).jpg,ফেসবুকে প্রোফাইল পিকচার মা দিবসের আগে মা দিবসের দিন মা দিবসের পরে,positive
../dataset/Dataset\Memes\KAM (385).jpg,KAM (385).jpg,দোস্ত আব্বা মোবাইল নিয়া গেছেগা! এখন কি করমু? চিন্তা করিছ না! তোর আব্বার মোবাইল দিনে ২০/২৫ বার ফোনা দিয়া তোরে দিতে বলমু! পরে বিরক্ত হইয়া তোরে মোবাইল দিয়া দিবো!,positive
../dataset/Dataset\Memes\KAM (386).jpg,KAM (386).jpg,EXPERIENCE ছাড়া চাকরি হবে না! চাকরি ছাড়া EXPERIENCE হবে না! অহন আমি কি করবাম!?,positive
../dataset/Dataset\Memes\KAM (387).jpg,KAM (387).jpg,এতো গরম লাগে ক্যারে? বর্ষা তুমি কুথায়? বর্ষা তোমাকে এইখানে সবাই খুজতেসে বাপের বাড়ি থেকে তারাতারি চলে আসো,positive
